,MoviesN,AvgPop,AvgIMDB,Score 
Demoine Kinney,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Momoko Komatsu,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Christina Shaffer,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Alonda Shevette,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Thomas Roberts,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Michael Zhang,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Jorge Mardel,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Jason Botsford,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Brent McGee,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Frank Powers,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Douglas Slygh,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Rod Fielder,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Fernanda Toker,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Mary Kate Campbell,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Dieter Riesle,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Chris Vaina,1,0.31292007996314175,0.839506172839506,0.08124040856795213
George Thomas,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Jeff Seich,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Nate Paige,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Catherine Anderson,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Robert P. Thitoff,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Eric Frank,1,0.31292007996314175,0.839506172839506,0.08124040856795213
Natalie Stephany Aguilar,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Abraham Lim,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Stephen Michael Joseph,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Lizzie Prestel,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Nick Valensi,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Daniel William Jordan,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Rob Morris,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Matt Van Beck,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Lori Crow,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Samir Patel,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
John Boyega,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Jasper Salon,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Adam Aseem Tiwari,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Jimmy Wong,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Amie McCarthy Winn,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Kelli Barksdale,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Derek Sulek,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Troy Murray,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Steven Klein,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Jason Sheridan,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Dez Mabunga,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Alana Aimaq,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Johny Walsh,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Nick Peine,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Jedediah Jenk,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Drew Droege,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Judy Reyes,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Patrick Russo,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Nicola Bertram,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Mele Ihara,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Shandel Love,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Michael Shuman,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Parker Russell,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Brandon Van Vliet,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Regina Saldivar,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Elvy Yost,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Allyson Nicole Jones,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Beck,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Afsheen Olyaie,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Joey Waronker,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Roger Joseph Manning Jr.,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Andrew Hwang,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Jenine Giusto,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Julian von Nagel,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Slim Khezri,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Punnavith Koy,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Lauren Baldwin,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Ken Narasaki,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Steven Adkins,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Mamoudou Athie,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Katie Costick,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Sandeep Parikh,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Ellen Wong,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Melanie Steinmann,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Reverend John Atom,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Henry Nolin,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Michael Dean Russell Jr,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Jennifer Fernandez,1,0.30787782364073846,0.5061728395061728,0.05324607792329355
Sam Campisi,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
C.J. Vana,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Tony Baker,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Jimmie Kirkpatrick,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Yancey Wells,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Krista Kilber,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Michelle Ruff,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Kyle Julian Graham,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Keenan Henson,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Wendee Lee,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Herman Johansen,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Rogelio Douglas Jr.,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Damien Coates,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Stephen Hsu,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Ellee Jane Hounsell,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Jocelyn Ayanna,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Joseph Bruno,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Cici Leah Campbell,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Tyler Kimball,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Keenan Allen,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Michael D. Cohen,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Charlie Ian,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Kavita Patil,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Amanda Newman,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Candace Roberge,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Ayinde Vaughan,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Jesse Mitchell,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Janet Hoskins,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Nate Lang,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Suanne Spoke,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Tarik Lowe,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Daniel Weidlein,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Shai Golan,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Adrian Burks,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Dakota Lupo,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Calvin C. Winbush,1,0.22384310886321246,0.9012345679012344,0.0832056815401203
Chad Randau,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Paul Carafotes,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
George Maguire,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Eddie Hargitay,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Stuart Blumberg,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Baron Jay,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Jawara,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Edward Kowalczyk,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Mark Fite,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Michael Zagst,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Owen Masterson,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Tyrone R. Livingston,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Bennie Moore,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Marcio Rosario,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Van Quattro,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Matt Cinquanta,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Eion Bailey,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Rob Lanza,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Tommy Dallace,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Kevin Scott Mack,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Christina Cabot,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Andi Carnick,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Pat McNamara,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Anderson Bourell,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Robby Robinson,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Gregory Silva,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
J.T. Pontino,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Hugh Peddy,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Christie Cronenweth,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Tom Falzone,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Louis Ortiz,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Jim Jenkins,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Alekxia Valdez,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Valerie Bickford,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Markus Redmond,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Peter Iacangelo,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Michael Arturo,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Todd Peirce,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Thom Gossom Jr.,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Joon Kim,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Trey Ore,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Evan Mirand,1,0.22234481125939617,0.9382716049382716,0.08624254723088957
Freddie Andrews,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Mikaela Hoover,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Helen Banks,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Tyler Bates,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Melia Kreiling,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Janis Ahern,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Frank Gilhooley,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Keeley Forsyth,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Rachel Cullen,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Naomi Ryan,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Laura Ortiz,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Bruce Mackinnon,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Abidemi Sobande,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Brendan Fehr,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Douglas Robson,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Ekaterina Zalitko,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Dominic Grant,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Nicole Alexandra Shipley,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Marianna Dean,1,0.18552018189546177,0.839506172839506,0.0766844765334559
James Gunn,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Nick Holmes,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Max Wrottesley,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Lindsay Morton,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Miriam Lucia,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Krystian Godlewski,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Rosie Jones,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Raed Abbas,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Graham Shiels,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Richard Katz,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Alex Rose,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Emily Redding,1,0.18552018189546177,0.839506172839506,0.0766844765334559
David Yarovesky,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Alison Lintott,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Solomon Mousley,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Emmett Scanlan,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Sharif Atkins,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Enoch Frost,1,0.18552018189546177,0.839506172839506,0.0766844765334559
Fred Culbertson,1,0.17978935918121566,1.0,0.08987147050434775
Neil Giuntoli,1,0.17978935918121566,1.0,0.08987147050434775
Mack Miles,1,0.17978935918121566,1.0,0.08987147050434775
Dion Anderson,1,0.17978935918121566,1.0,0.08987147050434775
Gil Bellows,1,0.17978935918121566,1.0,0.08987147050434775
Neil Summers,1,0.17978935918121566,1.0,0.08987147050434775
John Horton,1,0.17978935918121566,1.0,0.08987147050434775
Gordon Greene,1,0.17978935918121566,1.0,0.08987147050434775
James Babson,1,0.17978935918121566,1.0,0.08987147050434775
Robert Haley,1,0.17978935918121566,1.0,0.08987147050434775
Gary Lee Davis,1,0.17978935918121566,1.0,0.08987147050434775
John R. Woodward,1,0.17978935918121566,1.0,0.08987147050434775
Alfonso Freeman,1,0.17978935918121566,1.0,0.08987147050434775
Alonzo F. Jones,1,0.17978935918121566,1.0,0.08987147050434775
Dorothy Silver,1,0.17978935918121566,1.0,0.08987147050434775
Scott Mann,1,0.17978935918121566,1.0,0.08987147050434775
Ken Magee,1,0.17978935918121566,1.0,0.08987147050434775
Brian Brophy,1,0.17978935918121566,1.0,0.08987147050434775
Renee Blaine,1,0.17978935918121566,1.0,0.08987147050434775
Maxie J. Santillan Jr.,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Jose Zelaya,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Michael W. Williams,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Dustin Seavey,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Vince Lozano,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Gerard J. Reyes,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Rudolph McCollum,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Lucinda Dryzek,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Ralph P. Martin,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Finneus Egan,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Fred Toft,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Ian McIntyre,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Mike Haberecht,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Paula J. Newman,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Owen Finnegan,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Joe Grisaffi,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Michael Earl Lane,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Ben Wilson,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Mike Babcock,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Treva Etienne,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Sam Roberts,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
James McAuley,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Paul Keith,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Luke de Woolfson,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Michael A. Thompson,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Christian Martin,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Tommy Schooler,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
D.P. FitzGerald,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Brye Cooper,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
M. Scott Shields,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Don LaDaga,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
David Patykewich,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Jerry Gauny,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Tobias McKinney,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Gregory Alosio,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Christopher Sullivan,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Guy Siner,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Antonio Valentino,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Jordi Caballero,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Michael Sean Tighe,1,0.1647547632047427,0.8518518518518516,0.07697203566680509
Aaron Zell,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Chia Chen,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Craig Ricci Shaynak,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Claudia Zielke,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Sagan Rose,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Michael Steven Costello,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Anna Maiche,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Isabel Wagner,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Josiah Blount,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Curtis Stigers,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Elizabeth Pollard,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Nefetari Spencer,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Chris Regan,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Ronobir Lahiri,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Nana Visitor,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Jeffrey Stubblefield,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Isabella Sanchez,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Maggie Geha,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Sophie Mazzaro,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Julius Sharpe,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Enku Gubaie,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Kt Baldassaro,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Alec Sulkin,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Vincent M. Biscione,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Julie Schmid,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Liz Morgan,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Anissa Borrego,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Kim Mulhauser,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Joseph J. Micucci,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Scott Wahle,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Chassidy Cox,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Roseny Carrero,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Matthew J. Walters,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Bart A. Piscitello Jr.,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Vanessa Vander Pluym,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Becki Dennis,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Kandiss Marie Lewis,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Bobby Moynihan,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Tom Brady,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Lexie Contursi,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Rose Wakesho,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Steve Callaghan,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Michelle Fonseca,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Rachael MacFarlane,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Sandra Yap,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Barry J. Ratcliffe,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Olivia McCarthy,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Wellesley Wild,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Luke Adams,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Diana Emuge,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Katie McCabe,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Amanda Blattner,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Michael Trisler,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Tiffany,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Stanis Krista Ames,1,0.14642535443259908,0.6296296296296295,0.05777388318243584
Laramie Cooley,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Brandon K. Hampton,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Luke Gallegos,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
James Burnett,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Katherine McNamara,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Matt Metzler,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Ki Hong Lee,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Shawn Prince,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Marc Comstock,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Jeremy Becerra,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Ryan Jason Cook,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Dexter Darden,1,0.14351603410043487,0.6296296296296295,0.05766984333702815
Tom Rosqui,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Lenny Montana,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Ron Gilbert,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Simonetta Stefanelli,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Max Brandt,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Al Lettieri,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Victor Rendina,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Gray Frederickson,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Nick Vallelonga,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Salvatore Corsitto,1,0.14311045135745787,0.987654320987654,0.08752965189876306
John Martino,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Conrad Yama,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Gabriele Torrei,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Louis Guss,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Vito Scotti,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Lou Martini Jr.,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Joseph Medaglia,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Joe Lo Grippo,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Filomena Spagnuolo,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Morgana King,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Corrado Gaipa,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Angelo Infanti,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Raymond Martino,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Richard Conte,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Julie Gregg,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Carmine Coppola,1,0.14311045135745787,0.987654320987654,0.08752965189876306
Gina Rovere,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Giustino Durano,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Sergio Bini Bustric,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Pietro De Silva,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Nicoletta Braschi,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Verena Buratti,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Amerigo Fontani,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Dirk K. van den Berg,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Laura Susanne Ruedeberg,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Giuliana Lojodice,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Giorgio Cantarini,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Lidia Alfonsi,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Antonio Prester,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Wolfgang Hillinger,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Hannes Hellmann,1,0.13714256961170443,0.9135802469135801,0.08113534296305153
Jacob Zachar,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Honey Holmes,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Minti Gorne,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Stephen Hogan,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
David Macey,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Drew B. Waters,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Dino Fazzani,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Poppy Carter,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Martin McCreadie,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
Nicholas Khan,1,0.1364179444579908,0.49382716049382713,0.04608437363201762
